Episode,Average_Q_Value,Max_Q_Value
75106,907.5846747185227,9955.476603685698
75107,907.6563576321279,9955.476603685698
75108,907.685771313339,9955.476603685698
75109,907.6961511552553,9955.476603685698
75110,907.7003848847945,9955.476603685698
75111,907.785206834708,9955.476603685698
75112,907.727622273027,9955.476603685698
75113,907.7114237401267,9955.476603685698
75114,907.2508443819464,9955.476603685698
75115,907.2086946876268,9955.476603685698
75116,907.2737571040878,9955.476603685698
75117,907.2729834343854,9955.476603685698
75118,907.2982885042005,9955.476603685698
75119,907.3620793120433,9955.476603685698
75120,907.3080994627408,9955.476603685698
75121,907.3155618849519,9955.476603685698
75122,907.2169407670898,9955.476603685698
75123,907.2415327022452,9955.476603685698
75124,907.2358149774583,9955.476603685698
75125,907.1893086975841,9955.476603685698
75126,907.1824527299675,9955.476603685698
75127,907.170874255336,9955.476603685698
75128,907.1530573433471,9955.476603685698
75129,907.1702913264382,9955.476603685698
75130,907.2073338046273,9955.476603685698
75131,907.1851758372879,9955.476603685698
75132,907.1610780269797,9955.476603685698
75133,907.1440613108034,9955.476603685698
75134,907.1228393487455,9955.476603685698
75135,907.0775221772583,9955.476603685698
75136,907.0400175450709,9955.476603685698
75137,907.0795479181832,9955.476603685698
75138,907.0650334323511,9955.476603685698
75139,907.0520928668004,9955.476603685698
75140,907.099428007597,9955.476603685698
75141,907.086064669435,9955.476603685698
75142,907.2742914337605,9955.476603685698
75143,907.3178975766014,9955.476603685698
75144,907.3185516443131,9955.476603685698
75145,907.3029684308812,9955.476603685698
75146,907.2991092072483,9955.476603685698
75147,907.2180534147635,9955.476603685698
75148,907.2523534591835,9955.476603685698
75149,907.2396619465405,9955.476603685698
75150,907.2181633248325,9955.476603685698
75151,907.2155509562608,9955.476603685698
75152,907.2685992002058,9955.476603685698
75153,907.2130250998503,9955.476603685698
75154,907.2436770929204,9955.476603685698
75155,907.2299587722321,9955.476603685698
75156,907.1754194121082,9955.476603685698
75157,907.1209938484432,9955.476603685698
75158,907.1077659869337,9955.476603685698
75159,907.1480592381603,9955.476603685698
75160,907.151167358518,9955.476603685698
75161,907.1205256333368,9955.476603685698
75162,907.1564880000761,9955.476603685698
75163,907.0769999137498,9955.476603685698
75164,907.0984928188421,9955.476603685698
75165,907.1134043074901,9955.476603685698
75166,907.3469825283444,9955.476603685698
75167,907.3565604851389,9955.476603685698
75168,907.3519495767117,9955.476603685698
75169,907.3633382962431,9955.476603685698
75170,907.3665878646001,9955.476603685698
75171,907.4066184026362,9955.476603685698
75172,907.4293511613489,9955.476603685698
75173,907.3948904314435,9955.476603685698
75174,907.5414867884025,9955.476603685698
75175,907.56506229229,9955.476603685698
75176,907.5445799861822,9955.476603685698
75177,907.5424289756611,9955.476603685698
75178,907.5755520898425,9955.476603685698
75179,907.5756984487515,9955.476603685698
75180,907.5713515919404,9955.476603685698
75181,907.4934103238704,9955.476603685698
75182,907.4959433531506,9955.476603685698
75183,907.4355012831816,9955.476603685698
75184,907.4236980630968,9955.476603685698
75185,907.4037382327947,9955.476603685698
75186,907.3734182297933,9955.476603685698
75187,907.3613842368923,9955.476603685698
75188,907.352728333815,9955.476603685698
75189,907.35671183827,9955.476603685698
75190,907.3415923619466,9955.476603685698
75191,907.2987696955449,9955.476603685698
75192,907.3711443939972,9955.476603685698
75193,907.3892855888757,9955.476603685698
75194,907.3357020753518,9955.476603685698
75195,907.3255215392007,9955.476603685698
75196,907.3073263240341,9955.476603685698
75197,907.3472759617617,9955.476603685698
75198,907.3450888612123,9955.476603685698
75199,907.3458345656874,9955.476603685698
75200,907.3257338732611,9955.476603685698
75201,907.3060601611047,9955.476603685698
75202,907.4262282979503,9955.476603685698
75203,907.4257693246461,9955.476603685698
75204,907.3183282093584,9955.476603685698
75205,907.3190939305977,9955.476603685698
75206,907.315604299158,9955.476603685698
75207,907.2813129532617,9955.476603685698
75208,907.2301042960991,9955.476603685698
75209,907.1463369989809,9955.476603685698
75210,907.1016028040058,9955.476603685698
75211,907.0527777753009,9955.476603685698
75212,907.0971112975608,9955.476603685698
75213,907.0832153656005,9955.476603685698
75214,907.3603676753106,9955.476603685698
75215,907.3493843730445,9955.476603685698
75216,907.3377197806798,9955.476603685698
75217,907.3808826046669,9955.476603685698
75218,907.2769326174732,9955.476603685698
75219,906.944893380417,9955.476603685698
75220,906.971381844446,9955.476603685698
75221,906.9653673897701,9955.476603685698
75222,906.9549247290034,9955.476603685698
75223,906.9549614094614,9955.476603685698
75224,906.9714932494871,9955.476603685698
75225,907.0614832011521,9955.476603685698
75226,907.1367794905225,9955.476603685698
75227,907.127081308554,9955.476603685698
75228,907.163297205446,9955.476603685698
75229,907.1436199430992,9955.476603685698
75230,907.1087097463364,9955.476603685698
75231,907.1016406577745,9955.476603685698
75232,907.0846584877919,9955.476603685698
75233,907.0851421500031,9955.476603685698
75234,907.0740378229831,9955.476603685698
75235,907.0207699651455,9955.476603685698
75236,907.0290014449065,9955.476603685698
75237,907.1011889746405,9955.476603685698
75238,907.1447118556597,9955.476603685698
75239,907.0706833918617,9955.476603685698
75240,907.2731350483122,9955.476603685698
75241,907.1770889435569,9955.476603685698
75242,907.1821272189461,9955.476603685698
75243,907.1277810730137,9955.476603685698
75244,907.2142870192483,9955.476603685698
75245,907.1740571339379,9955.476603685698
75246,907.4036268767495,9955.476603685698
75247,907.3958837015648,9955.476603685698
75248,907.0149487250484,9955.476603685698
75249,907.03424341572,9955.476603685698
75250,906.9699697119735,9955.476603685698
75251,906.9702815004631,9956.367071611985
75252,906.9876436122411,9956.367071611985
75253,906.9751636036833,9956.367071611985
75254,906.9804080285462,9956.367071611985
75255,907.0224513239351,9956.367071611985
75256,907.0117557630457,9956.367071611985
75257,906.988233404826,9956.367071611985
75258,906.9375717522363,9956.367071611985
75259,906.8614336117272,9956.367071611985
75260,906.870248833337,9956.367071611985
75261,906.8874721790413,9956.367071611985
75262,906.8056812068406,9956.367071611985
75263,906.7927838713427,9956.367071611985
75264,906.7729768460928,9956.367071611985
75265,906.7222164116114,9956.367071611985
75266,906.766298069619,9956.367071611985
75267,906.7137304785481,9956.367071611985
75268,906.5857180414865,9956.367071611985
75269,906.5721482877353,9956.367071611985
75270,906.5658170935071,9956.367071611985
75271,906.8138254309107,9956.367071611985
75272,906.8167578847114,9956.367071611985
75273,906.8036114424958,9956.367071611985
75274,906.775808695033,9956.367071611985
75275,906.5956832048439,9956.367071611985
75276,906.5710113836975,9956.367071611985
75277,906.545547842973,9956.367071611985
75278,906.5431305193999,9956.367071611985
75279,906.5495738366333,9956.367071611985
75280,906.5307475028352,9956.367071611985
75281,906.0228531215479,9956.367071611985
75282,906.0588126833404,9956.367071611985
75283,906.0389318582635,9956.367071611985
75284,906.043409435296,9956.367071611985
75285,906.0847364222146,9956.367071611985
75286,906.0787398360936,9956.367071611985
75287,906.0527152609978,9956.367071611985
75288,906.0903894989683,9956.367071611985
75289,906.157678510094,9956.367071611985
75290,906.1250073143023,9956.367071611985
75291,906.036204767089,9956.367071611985
75292,905.9869612442028,9956.367071611985
75293,906.0342643803849,9956.367071611985
75294,906.1467229528007,9956.367071611985
75295,906.4243960201061,9956.367071611985
75296,906.5250726721844,9956.367071611985
75297,906.530604704495,9956.367071611985
75298,906.4803995764776,9956.367071611985
75299,906.4306584573148,9956.367071611985
75300,906.4404519178402,9956.367071611985
75301,906.3118579776482,9956.367071611985
75302,906.1447375178246,9956.367071611985
75303,906.0937537210386,9956.367071611985
75304,906.1428991055753,9956.367071611985
75305,906.1405054764048,9956.367071611985
75306,906.025612022287,9956.367071611985
75307,906.02111622451,9956.367071611985
75308,905.9782299769959,9956.367071611985
75309,905.9998662200551,9956.367071611985
75310,906.0027010452455,9956.784350371716
75311,906.0033181153129,9957.57355318753
75312,906.0199733820231,9958.204915440181
75313,905.9732050418577,9958.710005242303
75314,905.9576809863875,9958.710005242303
75315,905.9646432980721,9958.710005242303
75316,905.954823034769,9958.710005242303
75317,905.9613362502107,9959.114077084
75318,905.9021206753888,9959.437334557357
75319,905.9157031951218,9959.695940536043
75320,905.8544455467757,9959.902825318992
75321,905.9028011646793,9960.068333145351
75322,905.8067651912919,9960.200739406439
75323,905.7876123290268,9960.306664415308
75324,905.7873885886048,9960.306664415308
75325,905.8348809113058,9960.391404422404
75326,905.8145916270267,9956.367071611985
75327,905.8123127507197,9956.367071611985
75328,905.815889437105,9956.367071611985
75329,906.007915435974,9956.367071611985
75330,905.9611705941306,9956.367071611985
75331,906.0047999422737,9956.367071611985
75332,905.9875749452914,9956.367071611985
75333,905.9694288140299,9956.367071611985
75334,905.9992590698538,9956.367071611985
75335,905.9445343206696,9956.367071611985
75336,906.1472458699296,9956.367071611985
75337,906.1393779845607,9956.367071611985
75338,906.1848854393312,9956.367071611985
75339,906.194003867166,9956.367071611985
75340,906.1951920205007,9956.367071611985
75341,906.2138148851242,9956.367071611985
75342,906.184999782048,9956.367071611985
75343,905.7755234134768,9956.367071611985
75344,905.7773257587357,9956.367071611985
75345,905.7717585122302,9956.367071611985
75346,905.7652909836628,9956.367071611985
75347,905.8329501527862,9956.367071611985
75348,905.8529791384872,9956.367071611985
75349,905.8649508709111,9956.367071611985
75350,905.8674768319072,9956.367071611985
75351,905.8659324388195,9956.367071611985
75352,905.978647311378,9956.367071611985
75353,905.9785989297669,9956.367071611985
75354,905.9596768457094,9956.367071611985
75355,905.9309780071478,9956.367071611985
75356,905.9854827742529,9956.367071611985
75357,905.934527750104,9956.367071611985
75358,905.9496487825722,9956.367071611985
75359,905.945084463639,9956.367071611985
75360,905.855963191775,9956.367071611985
75361,905.8209548964094,9956.367071611985
75362,905.8219798014645,9956.367071611985
75363,905.8046048022973,9956.367071611985
75364,905.7646903746532,9956.367071611985
75365,905.8504663273808,9956.367071611985
75366,905.7793825486009,9956.367071611985
75367,905.7868291685676,9956.367071611985
75368,905.7490859525695,9956.367071611985
75369,905.7249600713758,9956.367071611985
75370,905.7496545797476,9956.367071611985
75371,905.705156760961,9956.367071611985
75372,905.6484954026043,9956.367071611985
75373,905.6409126839841,9956.367071611985
75374,905.6782937825852,9956.367071611985
75375,905.696104632317,9956.367071611985
75376,905.6170656251057,9956.367071611985
75377,905.607159900253,9956.367071611985
75378,905.6628993162552,9956.367071611985
75379,905.6710672049655,9956.367071611985
75380,905.6398037334664,9956.367071611985
75381,905.6428522537481,9956.367071611985
75382,905.6616463561095,9956.367071611985
75383,905.6848015067777,9956.367071611985
75384,905.7355924701843,9956.367071611985
75385,905.6876720675549,9956.367071611985
75386,905.7009976301996,9956.367071611985
75387,905.6219258995234,9956.367071611985
75388,905.6298110202177,9956.367071611985
75389,905.6274858135055,9956.367071611985
75390,905.602039220002,9956.367071611985
75391,905.6187223827644,9956.367071611985
75392,905.606081010816,9956.367071611985
75393,905.5604532625479,9956.367071611985
75394,905.5946502343659,9956.367071611985
75395,905.5602483379823,9956.367071611985
75396,905.498531021509,9956.367071611985
75397,905.497736028459,9956.367071611985
75398,905.4545043439372,9956.367071611985
75399,905.4620316500547,9956.367071611985
75400,905.487109753491,9956.367071611985
75401,905.5038282664639,9956.367071611985
75402,905.4792705658274,9956.367071611985
75403,905.4978835697182,9956.367071611985
75404,905.527813796614,9956.367071611985
75405,905.4857807234911,9956.367071611985
75406,905.5062531566631,9956.367071611985
75407,905.4640925890709,9956.367071611985
75408,905.4617273582727,9956.367071611985
75409,905.0720480539303,9956.367071611985
75410,905.0426087339222,9956.367071611985
75411,905.0905501401355,9956.367071611985
75412,905.0926218524038,9956.367071611985
75413,905.0557532020077,9956.367071611985
75414,905.1088714009497,9956.367071611985
75415,905.0926586316319,9956.367071611985
75416,905.1123457932437,9956.367071611985
75417,905.112063689012,9956.367071611985
75418,905.1276357119661,9957.176275294392
75419,905.0305069831625,9957.176275294392
75420,905.0321968748793,9957.887093125672
75421,905.0494787148865,9958.455747390695
75422,905.0635133718021,9958.910670802714
75423,905.0463513122621,9958.910670802714
75424,905.0348760505681,9959.27460953233
75425,905.0501137176879,9959.565760516021
75426,905.0399397407523,9959.565760516021
75427,904.8946378282036,9956.367071611985
75428,904.9021399467514,9956.367071611985
75429,904.9727158365775,9956.367071611985
75430,904.9940628728406,9956.367071611985
75431,904.943944437172,9956.367071611985
75432,904.9661942992481,9956.367071611985
75433,904.9457960037263,9956.367071611985
75434,904.8475361069517,9956.367071611985
75435,904.8593214317668,9956.367071611985
75436,904.7943497853192,9956.367071611985
75437,904.7742772780563,9956.367071611985
75438,904.7832358640547,9956.367071611985
75439,904.7711464350513,9956.367071611985
75440,904.7665972611663,9956.367071611985
75441,904.777399784076,9956.367071611985
75442,904.7258055147712,9956.367071611985
75443,904.7294159196795,9956.367071611985
75444,904.7397801751526,9956.367071611985
75445,904.7422288908173,9956.367071611985
75446,904.7570814949647,9956.367071611985
75447,904.7419236509395,9956.367071611985
75448,904.9425328217848,9956.367071611985
75449,904.9451019864255,9957.103058681065
75450,904.9784263131967,9957.103058681065
75451,904.9682376025428,9957.103058681065
75452,904.9316978084844,9957.103058681065
75453,904.9180910444252,9957.103058681065
75454,904.9464304695571,9957.82851983501
75455,904.9416925195834,9957.82851983501
75456,904.9302213174418,9958.408888758166
75457,905.0180911554568,9958.408888758166
75458,905.0117156073377,9958.87318389669
75459,905.0208630845079,9959.24462000751
75460,905.0274455181376,9959.24462000751
75461,904.970326314864,9959.541768896166
75462,904.8875760720445,9956.367071611985
75463,904.8431154317708,9956.367071611985
75464,904.8879252017524,9956.367071611985
75465,904.9153077396157,9956.367071611985
75466,904.9418154684569,9956.367071611985
75467,904.9415370142065,9956.367071611985
75468,904.9030565703423,9956.367071611985
75469,904.9063871338494,9956.367071611985
75470,904.9040700398144,9956.367071611985
75471,904.9693128907103,9956.367071611985
75472,904.9637482741863,9956.367071611985
75473,904.9487758176871,9956.367071611985
75474,904.8967009461248,9956.367071611985
75475,904.8955575954052,9956.367071611985
75476,904.9057887152176,9956.367071611985
75477,904.8896005595416,9956.367071611985
75478,904.8928175332401,9956.367071611985
75479,904.9099500485958,9956.367071611985
75480,904.8270174093792,9956.367071611985
75481,904.8495105766536,9956.367071611985
75482,904.8218174795973,9956.367071611985
75483,904.8965362518928,9956.367071611985
75484,904.8841446787671,9956.367071611985
75485,905.0027905803023,9956.367071611985
75486,905.2479491975027,9956.367071611985
75487,905.2269079301321,9956.367071611985
75488,905.2254201219957,9956.367071611985
75489,905.2259928261263,9956.367071611985
75490,905.3008881793558,9956.367071611985
75491,905.4215876995361,9956.367071611985
75492,905.483943752498,9956.367071611985
75493,905.4947075254564,9956.367071611985
75494,905.4507621280981,9956.367071611985
75495,905.4289419856689,9956.367071611985
75496,905.4191651908457,9956.367071611985
75497,905.3972077881208,9956.367071611985
75498,905.3845600781437,9956.367071611985
75499,905.4040915807184,9956.367071611985
75500,905.474406874421,9956.367071611985
75501,905.4644705229472,9956.367071611985
75502,905.5088466354007,9956.367071611985
75503,905.4930349815739,9956.367071611985
75504,905.5778409319088,9956.367071611985
75505,905.4483399801583,9956.367071611985
75506,905.4455496217515,9956.367071611985
75507,905.5164177222151,9956.367071611985
75508,905.4393539023584,9956.367071611985
75509,905.3514667299637,9956.367071611985
75510,905.2037278184702,9956.367071611985
75511,905.2046413816937,9956.367071611985
75512,905.155666205773,9956.367071611985
75513,905.2062439404722,9956.367071611985
75514,905.1665471382612,9956.367071611985
75515,905.2253085268728,9956.367071611985
75516,905.167941182524,9956.367071611985
75517,905.1040677017708,9956.367071611985
75518,904.917780871443,9956.367071611985
75519,904.9122922813281,9956.367071611985
75520,904.8193754930309,9956.367071611985
75521,904.8974166094118,9956.367071611985
75522,904.8222311162915,9956.367071611985
75523,904.8159907326974,9956.367071611985
75524,904.7891293526292,9956.367071611985
75525,904.7795507632061,9956.367071611985
75526,904.8168127626574,9956.367071611985
75527,904.8002756737228,9956.367071611985
75528,904.7807156900549,9956.367071611985
75529,904.7336320397085,9956.367071611985
75530,904.7309475632021,9956.367071611985
75531,904.6673733337702,9956.367071611985
75532,904.632618703101,9956.367071611985
75533,904.569208088112,9956.367071611985
75534,904.520436738211,9956.367071611985
75535,904.4779724843826,9956.367071611985
75536,904.4739068824604,9956.367071611985
75537,904.1527594946754,9956.367071611985
75538,904.0904083376882,9956.367071611985
75539,904.059960479597,9956.367071611985
75540,904.0632820510361,9956.367071611985
75541,904.0577076955038,9956.367071611985
75542,904.0671777820426,9956.367071611985
75543,904.0995946827042,9956.367071611985
75544,904.0702995327787,9956.367071611985
75545,903.9938531797694,9956.367071611985
75546,904.0046871444563,9956.367071611985
75547,904.0098564951098,9956.367071611985
75548,904.0305461945171,9956.367071611985
75549,904.0174302182197,9956.367071611985
75550,903.9969421542977,9956.367071611985
75551,904.0238708362133,9956.367071611985
75552,903.9881520221197,9956.367071611985
75553,904.07754544338,9956.367071611985
75554,904.0757404316761,9956.367071611985
75555,904.0142067215991,9956.367071611985
75556,903.9812566433931,9956.367071611985
75557,903.9678625242243,9956.367071611985
75558,903.9726996426793,9956.367071611985
75559,904.0051152591293,9956.367071611985
75560,903.9667143479561,9956.367071611985
75561,903.949644700451,9956.367071611985
75562,903.9752179659106,9956.367071611985
75563,904.153358833894,9956.367071611985
75564,904.1536643866141,9957.239730179745
75565,903.9105138613139,9957.239730179745
75566,903.873437214098,9957.239730179745
75567,903.9009408506989,9957.239730179745
75568,903.8567793694731,9957.239730179745
75569,903.8670392044877,9957.239730179745
75570,903.8515250987783,9957.239730179745
75571,903.819465241125,9957.239730179745
75572,903.864956025283,9957.239730179745
75573,903.8897820974261,9957.239730179745
75574,903.8978886597857,9957.239730179745
75575,903.9075962100106,9957.239730179745
75576,903.8847740804193,9957.239730179745
75577,903.6997611806105,9957.239730179745
75578,903.701139211584,9957.239730179745
75579,903.6646368436999,9957.239730179745
75580,903.8827275360663,9957.239730179745
75581,903.9017818795697,9957.239730179745
75582,903.8966386425606,9957.239730179745
75583,903.8964023316303,9957.239730179745
75584,903.8802938089926,9957.239730179745
75585,903.8073199016328,9957.239730179745
75586,903.8089651713984,9957.239730179745
75587,903.7599915597194,9957.239730179745
75588,903.7836983287166,9957.239730179745
75589,903.8252764076734,9957.239730179745
75590,903.7071711927495,9957.239730179745
75591,903.7280227286091,9957.239730179745
75592,903.702302962015,9957.239730179745
75593,903.6546638025935,9957.239730179745
75594,903.8042307532525,9957.239730179745
75595,903.9378280670574,9957.239730179745
75596,903.9152453967412,9957.239730179745
75597,903.9188710188877,9957.239730179745
75598,904.1987962866028,9957.239730179745
75599,904.201872035586,9957.239730179745
75600,904.1203626642292,9957.239730179745
75601,904.0844567767739,9957.239730179745
75602,904.5356412057773,9957.239730179745
75603,904.5668240053567,9957.239730179745
75604,904.6707579240643,9957.239730179745
75605,904.6838605811436,9957.239730179745
75606,904.7029317317238,9957.239730179745
75607,904.6921165486287,9957.239730179745
75608,904.6967289841836,9957.239730179745
75609,904.636834424369,9957.239730179745
75610,904.6727475844827,9957.239730179745
75611,904.6606843555072,9957.239730179745
75612,904.5878204959607,9957.239730179745
75613,904.5591599999254,9957.239730179745
75614,904.5654185820033,9957.239730179745
75615,904.5319147550651,9957.239730179745
75616,904.5357238040913,9957.239730179745
75617,904.5421308574925,9957.239730179745
75618,904.506633512034,9957.239730179745
75619,904.4416123839842,9957.239730179745
75620,904.4674468322518,9957.239730179745
75621,904.565225492318,9957.239730179745
75622,904.6522084362985,9957.239730179745
75623,904.6572104687457,9957.239730179745
75624,904.7327540245035,9957.239730179745
75625,904.7975667002388,9957.239730179745
75626,904.7732030186818,9957.239730179745
75627,904.6730249496723,9957.239730179745
75628,904.6980231990924,9957.239730179745
75629,904.6437737078979,9957.239730179745
75630,904.6588174918144,9957.239730179745
75631,904.591342039881,9957.239730179745
75632,904.6656259194382,9957.239730179745
75633,904.7360969705935,9957.239730179745
75634,904.7727098920578,9957.239730179745
75635,904.6262453840445,9957.239730179745
75636,904.6743712062091,9957.239730179745
75637,904.5525575420324,9957.239730179745
75638,904.5447313687932,9957.239730179745
75639,904.4656667026075,9957.239730179745
75640,904.4770984279844,9957.239730179745
75641,904.4615507145603,9957.239730179745
75642,904.5523333376796,9957.239730179745
75643,904.4755930739966,9957.239730179745
75644,904.4926445568934,9957.239730179745
75645,904.4502317153507,9957.239730179745
75646,904.4397729578868,9957.239730179745
75647,904.4310573437255,9957.239730179745
75648,904.4331228042588,9957.239730179745
75649,904.4443755092408,9957.239730179745
75650,904.5324516244341,9957.239730179745
75651,904.5237967890353,9957.239730179745
75652,904.4758323862983,9957.239730179745
75653,904.5061692495456,9957.239730179745
75654,904.5219832591844,9957.239730179745
75655,904.4718332295246,9957.239730179745
75656,904.4546166540791,9957.239730179745
75657,904.853585956845,9957.239730179745
75658,904.7948004384414,9957.239730179745
75659,904.8173759132504,9957.239730179745
75660,904.7856503953091,9957.239730179745
75661,904.8280990067854,9957.239730179745
75662,904.8284998939646,9957.239730179745
75663,904.8572962525392,9957.239730179745
75664,905.0003652282454,9957.239730179745
75665,905.0149153587581,9957.239730179745
75666,904.9670356307159,9957.239730179745
75667,904.9821713658824,9957.239730179745
75668,905.0237491540084,9957.239730179745
75669,904.9461820622719,9957.239730179745
75670,904.8862074456658,9957.239730179745
75671,904.8907672786112,9957.239730179745
75672,904.781993049838,9957.239730179745
75673,904.8312031402171,9957.239730179745
75674,904.88190100409,9957.239730179745
75675,905.0730339480278,9957.239730179745
75676,905.1735250211152,9957.239730179745
75677,905.1781446211229,9957.239730179745
75678,905.1792013790033,9957.239730179745
75679,905.1123117365236,9957.239730179745
75680,905.0509189696762,9957.239730179745
75681,904.9394937393093,9957.239730179745
75682,904.9470974548931,9957.239730179745
75683,904.931529036501,9957.239730179745
75684,904.8313898029019,9957.239730179745
75685,904.835731361103,9957.239730179745
75686,904.843490410781,9957.239730179745
75687,904.889334918593,9957.239730179745
75688,904.8727789645106,9957.239730179745
75689,904.8221935085336,9957.239730179745
75690,904.7825558105438,9957.239730179745
75691,904.7741415496138,9957.239730179745
75692,904.7583708952661,9957.239730179745
75693,904.7605558594605,9957.239730179745
75694,904.8691276042925,9957.239730179745
75695,904.874632710123,9957.239730179745
75696,904.8690040343412,9957.239730179745
75697,904.96030873815,9957.239730179745
75698,904.956231530628,9957.696353061403
75699,904.9663021020564,9958.460233881477
75700,904.9130339721224,9959.071338537535
75701,904.9132051498972,9959.560222262382
75702,904.9158149059945,9959.95132924226
75703,905.0406036352069,9959.95132924226
75704,905.0486341664687,9960.264214826162
75705,904.9840591793566,9960.514523293285
75706,904.9546020412025,9957.239730179745
75707,904.9375797036114,9957.239730179745
75708,904.8998968488698,9957.239730179745
75709,904.8603533891571,9957.239730179745
75710,904.8182323947896,9957.239730179745
75711,904.8069762731011,9957.239730179745
75712,904.7953995116311,9957.239730179745
75713,904.7016730047256,9957.239730179745
75714,904.686506770688,9957.239730179745
75715,904.6433186574761,9957.239730179745
75716,904.683691382534,9957.239730179745
75717,904.6947831790274,9957.239730179745
75718,904.6238066013927,9957.239730179745
75719,904.6301017906657,9957.239730179745
75720,904.6202653750343,9957.239730179745
75721,904.5679997212475,9957.239730179745
75722,904.5659188464194,9957.239730179745
75723,904.5379467004482,9957.239730179745
75724,904.7807698347025,9957.239730179745
75725,904.7691027442477,9957.239730179745
75726,904.8382434418046,9957.239730179745
75727,904.827368681784,9957.239730179745
75728,904.8257123679114,9957.239730179745
75729,904.8225459193177,9957.239730179745
75730,904.693127396708,9957.239730179745
75731,904.6996871235893,9957.239730179745
75732,904.6473211242536,9957.239730179745
75733,904.2887670704495,9957.239730179745
75734,904.21119877974,9957.239730179745
75735,904.3322826056201,9957.239730179745
75736,904.416765968598,9957.239730179745
75737,904.4127673720566,9957.239730179745
75738,904.4135171537397,9957.239730179745
75739,904.4130346231766,9957.239730179745
75740,904.5644541219083,9957.239730179745
75741,904.5771439115911,9957.239730179745
75742,904.7334160596166,9957.239730179745
75743,904.8256806084105,9957.239730179745
75744,904.8762109831554,9957.239730179745
75745,904.8716067811118,9957.239730179745
75746,904.8023479592198,9957.239730179745
75747,904.8830419604964,9957.239730179745
75748,904.9211745373033,9957.239730179745
75749,904.9097059329648,9957.239730179745
75750,904.9788368728264,9957.239730179745
75751,904.9710211749406,9957.239730179745
75752,904.9642536076029,9957.239730179745
75753,905.0041706936756,9957.239730179745
75754,905.0748675206206,9957.239730179745
75755,905.0437536161694,9957.239730179745
75756,905.2181338254486,9957.239730179745
75757,905.2059928597172,9957.239730179745
75758,905.2054631141353,9957.239730179745
75759,905.1896053015093,9957.239730179745
75760,905.1986786709648,9957.239730179745
75761,905.2066578270665,9957.239730179745
75762,905.1201257890672,9957.239730179745
75763,905.0580966455756,9957.239730179745
75764,905.031993232102,9957.239730179745
75765,905.0598037078656,9957.239730179745
75766,905.0654171324522,9957.239730179745
75767,905.0670043480125,9957.239730179745
75768,905.3922157048455,9957.239730179745
75769,905.4310956966553,9957.239730179745
75770,905.4684779848258,9957.239730179745
75771,905.3891970223365,9957.239730179745
75772,905.3541130074062,9957.239730179745
75773,905.4586536228145,9957.239730179745
75774,905.4471517846882,9957.239730179745
75775,905.4366642089524,9957.239730179745
75776,905.3945881438591,9957.239730179745
75777,905.4800001057383,9957.239730179745
75778,905.5454533797895,9957.239730179745
75779,905.7521929073349,9957.239730179745
75780,905.7354531697636,9957.239730179745
75781,905.7104375604491,9957.239730179745
75782,905.776819721028,9957.239730179745
75783,905.7686512794177,9957.239730179745
75784,905.7522809512591,9957.239730179745
75785,905.6455719330054,9957.239730179745
75786,905.5917906913672,9957.239730179745
75787,905.5672686760552,9957.239730179745
75788,905.763936552085,9957.239730179745
75789,905.7082048148862,9957.239730179745
75790,905.7279655645775,9957.239730179745
75791,905.7021666155415,9957.239730179745
75792,905.6737747557751,9957.239730179745
75793,905.657778812887,9957.239730179745
75794,905.6485854279344,9957.239730179745
75795,905.6488848695998,9958.09493557615
75796,905.7432213571204,9958.09493557615
75797,905.7426439391644,9958.09493557615
75798,905.7373261787411,9958.09493557615
75799,905.7731873479916,9958.57992079976
75800,905.6501948092767,9958.57992079976
75801,905.6584519753911,9959.321025043515
75802,905.6313513834401,9959.913908438519
75803,905.6168158154508,9960.388215154522
75804,905.6316761334821,9960.767660527325
75805,905.6234339492418,9961.071216825567
75806,905.481785449428,9961.071216825567
75807,905.5487549761577,9961.071216825567
75808,905.51255913069,9961.314061864161
75809,905.5129251376295,9961.508337895035
75810,905.4840248942987,9961.508337895035
75811,905.5460188616291,9961.508337895035
75812,905.6245493949699,9961.663758719735
75813,905.6574649016471,9961.788095379494
75814,905.5277047779953,9961.788095379494
75815,905.6402645077262,9961.788095379494
75816,905.5289621629092,9961.788095379494
75817,905.5148687111288,9961.887564707302
75818,905.5153939522387,9961.967140169549
75819,905.4782148425649,9961.967140169549
75820,905.4449265463657,9962.030800539345
75821,905.483560363785,9962.081728835183
75822,905.5092993889983,9962.122471471854
75823,905.4902600252932,9962.15506558119
75824,905.5025853527292,9962.15506558119
75825,905.4940269001044,9962.181140868659
75826,905.5358314754307,9962.202001098634
75827,905.4994997580363,9962.218689282614
75828,905.4840198562106,9962.232039829798
75829,905.5406375397482,9962.242720267544
75830,905.5278956637097,9962.251264617742
75831,905.5805898719306,9962.2581000979
75832,905.6187180613995,9962.263568482027
75833,905.7830558521752,9962.263568482027
75834,905.7850102684483,9962.267943189328
75835,905.4395398180459,9962.267943189328
75836,905.4234846314558,9962.271442955169
75837,905.4583102812051,9962.274242767842
75838,905.3871893535521,9962.274242767842
75839,905.3083046839452,9962.276482617981
75840,905.142345712036,9958.09493557615
75841,905.055411856915,9958.09493557615
75842,905.0605770036875,9958.09493557615
75843,905.041277621011,9958.09493557615
75844,904.9776635222645,9958.09493557615
75845,905.046518905613,9958.09493557615
